schema_id,test_id,tokens_checked,num_tokens,rejection_ratio,first_rejected_token_index
Github_medium---o84044.json,Github_medium---o84044.json::test_00000,4,169,0.0236686,3
Github_medium---o84044.json,Github_medium---o84044.json::test_00001,4,173,0.0231214,3
Github_medium---o84199.json,Github_medium---o84199.json::test_00000,24,566,0.0424028,23
Github_medium---o84343.json,Github_medium---o84343.json::test_00000,237,269,0.881041,236
Github_medium---o84344.json,Github_medium---o84344.json::test_00000,98,105,0.933333,97
Github_medium---o8461.json,Github_medium---o8461.json::test_00000,1,278,0.00359712,0
Github_medium---o8461.json,Github_medium---o8461.json::test_00001,1,265,0.00377358,0
Github_medium---o8469.json,Github_medium---o8469.json::test_00000,1,111,0.00900901,0
Github_medium---o8489.json,Github_medium---o8489.json::test_00000,51,217,0.235023,50
Github_medium---o8493.json,Github_medium---o8493.json::test_00000,16,257,0.0622568,15
Github_medium---o8494.json,Github_medium---o8494.json::test_00000,64,347,0.184438,63
Github_medium---o8494.json,Github_medium---o8494.json::test_00003,64,360,0.177778,63
Github_medium---o85090.json,Github_medium---o85090.json::test_00000,137,302,0.453642,136
Github_medium---o85188.json,Github_medium---o85188.json::test_00000,9,191,0.0471204,8
Github_medium---o85188.json,Github_medium---o85188.json::test_00001,9,191,0.0471204,8
Github_medium---o85190.json,Github_medium---o85190.json::test_00000,5,39,0.128205,4
